time,altitude,latitude,longitude,chlor_a
UTC,m,degrees_north,degrees_east,mg m^-3
2022-12-01T12:00:00Z,0,3.8854115,131.94792,0.13527258
2022-12-01T12:00:00Z,0,3.8854115,132.15627,0.13231805
2022-12-01T12:00:00Z,0,3.8854115,132.36461,0.138657
2022-12-01T12:00:00Z,0,3.8854115,132.57292,0.12039758
2022-12-01T12:00:00Z,0,3.8854115,132.78127,0.122508615
2022-12-01T12:00:00Z,0,3.8854115,132.98961,0.117536776
2022-12-01T12:00:00Z,0,3.8854115,133.19792,0.12609303
2022-12-01T12:00:00Z,0,3.8854115,133.40627,0.12506571
2022-12-01T12:00:00Z,0,3.8854115,133.61461,0.1274185
2022-12-01T12:00:00Z,0,3.8854115,133.82292,0.12425142
2022-12-01T12:00:00Z,0,3.8854115,134.03127,0.11256485
2022-12-01T12:00:00Z,0,3.8854115,134.23961,0.12185723
2022-12-01T12:00:00Z,0,3.8854115,134.44792,0.120551795
2022-12-01T12:00:00Z,0,3.8854115,134.65627,0.11487536
2022-12-01T12:00:00Z,0,3.8854115,134.86461,0.10638642
2022-12-01T12:00:00Z,0,3.8854115,135.07292,0.10874013
2022-12-01T12:00:00Z,0,3.8854115,135.28127,0.11332251
2022-12-01T12:00:00Z,0,3.8854115,135.48961,0.101666376
2022-12-01T12:00:00Z,0,3.8854115,135.69792,0.10027753
2022-12-01T12:00:00Z,0,3.8854115,135.90627,0.10104509
2022-12-01T12:00:00Z,0,3.8854115,136.11461,0.10384596
2022-12-01T12:00:00Z,0,3.8854115,136.32292,0.093648456
2022-12-01T12:00:00Z,0,3.8854115,136.53127,0.094119914
2022-12-01T12:00:00Z,0,3.8854115,136.73961,0.09287808
2022-12-01T12:00:00Z,0,3.8854115,136.94792,0.09627924
2022-12-01T12:00:00Z,0,3.8854115,137.15627,0.09523069
2022-12-01T12:00:00Z,0,3.8854115,137.36461,0.087258495
2022-12-01T12:00:00Z,0,3.8854115,137.57292,0.093570106
2022-12-01T12:00:00Z,0,3.8854115,137.78127,0.08574099
2022-12-01T12:00:00Z,0,3.8854115,137.98961,0.087237865
2022-12-01T12:00:00Z,0,3.8854115,138.19792,0.087016866
2022-12-01T12:00:00Z,0,3.8854115,138.40627,0.087702945
2022-12-01T12:00:00Z,0,3.8854115,138.61461,0.08727414
2022-12-01T12:00:00Z,0,3.8854115,138.82292,0.08558511
2022-12-01T12:00:00Z,0,3.8854115,139.03127,0.09064039
2022-12-01T12:00:00Z,0,3.8854115,139.23961,0.09399614
2022-12-01T12:00:00Z,0,3.8854115,139.44792,0.09259552
2022-12-01T12:00:00Z,0,3.8854115,139.65627,0.08992362
2022-12-01T12:00:00Z,0,3.8854115,139.86461,0.09146938
2022-12-01T12:00:00Z,0,3.6770833,127.9896,0.08755544
2022-12-01T12:00:00Z,0,3.6770833,128.19792,0.10980987
2022-12-01T12:00:00Z,0,3.6770833,128.40627,0.1336757
2022-12-01T12:00:00Z,0,3.6770833,128.61461,0.19939679
2022-12-01T12:00:00Z,0,3.6770833,128.82292,0.21065545
2022-12-01T12:00:00Z,0,3.6770833,129.03127,0.1918384
2022-12-01T12:00:00Z,0,3.6770833,129.23961,0.19848166
2022-12-01T12:00:00Z,0,3.6770833,129.44792,0.20391849
2022-12-01T12:00:00Z,0,3.6770833,129.65627,0.15343766
2022-12-01T12:00:00Z,0,3.6770833,129.86461,0.16277121
2022-12-01T12:00:00Z,0,3.6770833,130.07292,0.14209493
2022-12-01T12:00:00Z,0,3.6770833,130.28127,0.13840637
2022-12-01T12:00:00Z,0,3.6770833,130.48961,0.13778505
2022-12-01T12:00:00Z,0,3.6770833,130.69792,0.15482844
2022-12-01T12:00:00Z,0,3.6770833,130.90627,0.14164005
2022-12-01T12:00:00Z,0,3.6770833,131.11461,0.14032017
2022-12-01T12:00:00Z,0,3.6770833,131.32292,0.15017565
2022-12-01T12:00:00Z,0,3.6770833,131.53127,0.13240716
2022-12-01T12:00:00Z,0,3.6770833,131.73961,0.1318295
2022-12-01T12:00:00Z,0,3.6770833,131.94792,0.13953562
2022-12-01T12:00:00Z,0,3.6770833,132.15627,0.1301736
2022-12-01T12:00:00Z,0,3.6770833,132.36461,0.12998442
2022-12-01T12:00:00Z,0,3.6770833,132.57292,0.11506226
2022-12-01T12:00:00Z,0,3.6770833,132.78127,0.11342174
2022-12-01T12:00:00Z,0,3.6770833,132.98961,0.111505255
2022-12-01T12:00:00Z,0,3.6770833,133.19792,0.11324966
2022-12-01T12:00:00Z,0,3.6770833,133.40627,0.11294121
2022-12-01T12:00:00Z,0,3.6770833,133.61461,0.106718585
2022-12-01T12:00:00Z,0,3.6770833,133.82292,0.103440605
2022-12-01T12:00:00Z,0,3.6770833,134.03127,0.10865905
2022-12-01T12:00:00Z,0,3.6770833,134.23961,0.11579291
2022-12-01T12:00:00Z,0,3.6770833,134.44792,0.10345992
2022-12-01T12:00:00Z,0,3.6770833,134.65627,0.11575831
2022-12-01T12:00:00Z,0,3.6770833,134.86461,0.11405095
2022-12-01T12:00:00Z,0,3.6770833,135.07292,0.11805648
2022-12-01T12:00:00Z,0,3.6770833,135.28127,0.10456516
2022-12-01T12:00:00Z,0,3.6770833,135.48961,0.101357095
2022-12-01T12:00:00Z,0,3.6770833,135.69792,0.10059108
2022-12-01T12:00:00Z,0,3.6770833,135.90627,0.09864296
2022-12-01T12:00:00Z,0,3.6770833,136.11461,0.0913442
2022-12-01T12:00:00Z,0,3.6770833,136.32292,0.09272056
2022-12-01T12:00:00Z,0,3.6770833,136.53127,0.09010504
2022-12-01T12:00:00Z,0,3.6770833,136.73961,0.088656284
2022-12-01T12:00:00Z,0,3.6770833,136.94792,0.09122477
2022-12-01T12:00:00Z,0,3.6770833,137.15627,0.09233947
2022-12-01T12:00:00Z,0,3.6770833,137.36461,0.09146963
2022-12-01T12:00:00Z,0,3.6770833,137.57292,0.08324962
2022-12-01T12:00:00Z,0,3.6770833,137.78127,0.083153285
2022-12-01T12:00:00Z,0,3.6770833,137.98961,0.083990455
2022-12-01T12:00:00Z,0,3.6770833,138.19792,0.083597966
2022-12-01T12:00:00Z,0,3.6770833,138.40627,0.08114384
2022-12-01T12:00:00Z,0,3.6770833,138.61461,0.08074917
2022-12-01T12:00:00Z,0,3.6770833,138.82292,0.084024794
2022-12-01T12:00:00Z,0,3.6770833,139.03127,0.08979008
2022-12-01T12:00:00Z,0,3.6770833,139.23961,0.086588904
2022-12-01T12:00:00Z,0,3.6770833,139.44792,0.09288728
2022-12-01T12:00:00Z,0,3.6770833,139.65627,0.09167936
2022-12-01T12:00:00Z,0,3.6770833,139.86461,0.08974957
2022-12-01T12:00:00Z,0,3.4687474,127.9896,0.08552742
2022-12-01T12:00:00Z,0,3.4687474,128.19792,0.11824911
2022-12-01T12:00:00Z,0,3.4687474,128.40627,0.14844897
2022-12-01T12:00:00Z,0,3.4687474,128.61461,0.17502317
2022-12-01T12:00:00Z,0,3.4687474,128.82292,0.20486109
2022-12-01T12:00:00Z,0,3.4687474,129.03127,0.20623393
2022-12-01T12:00:00Z,0,3.4687474,129.23961,0.18080346
2022-12-01T12:00:00Z,0,3.4687474,129.44792,0.14868121
2022-12-01T12:00:00Z,0,3.4687474,129.65627,0.1463959
2022-12-01T12:00:00Z,0,3.4687474,129.86461,0.14889064
2022-12-01T12:00:00Z,0,3.4687474,130.07292,0.14312348
2022-12-01T12:00:00Z,0,3.4687474,130.28127,0.14156133
2022-12-01T12:00:00Z,0,3.4687474,130.48961,0.13952601
2022-12-01T12:00:00Z,0,3.4687474,130.69792,0.15189044
2022-12-01T12:00:00Z,0,3.4687474,130.90627,0.15500218
2022-12-01T12:00:00Z,0,3.4687474,131.11461,0.14605719
2022-12-01T12:00:00Z,0,3.4687474,131.32292,0.15345868
2022-12-01T12:00:00Z,0,3.4687474,131.53127,0.14315313
2022-12-01T12:00:00Z,0,3.4687474,131.73961,0.13319446
2022-12-01T12:00:00Z,0,3.4687474,131.94792,0.13528736
2022-12-01T12:00:00Z,0,3.4687474,132.15627,0.13313787
2022-12-01T12:00:00Z,0,3.4687474,132.36461,0.12199701
2022-12-01T12:00:00Z,0,3.4687474,132.57292,0.115648836
2022-12-01T12:00:00Z,0,3.4687474,132.78127,0.10793331
2022-12-01T12:00:00Z,0,3.4687474,132.98961,0.107879795
2022-12-01T12:00:00Z,0,3.4687474,133.19792,0.11254082
2022-12-01T12:00:00Z,0,3.4687474,133.40627,0.10760738
2022-12-01T12:00:00Z,0,3.4687474,133.61461,0.10837145
2022-12-01T12:00:00Z,0,3.4687474,133.82292,0.107461184
2022-12-01T12:00:00Z,0,3.4687474,134.03127,0.10630935
2022-12-01T12:00:00Z,0,3.4687474,134.23961,0.105286755
2022-12-01T12:00:00Z,0,3.4687474,134.44792,0.1086073
2022-12-01T12:00:00Z,0,3.4687474,134.65627,0.1072178
2022-12-01T12:00:00Z,0,3.4687474,134.86461,0.116500415
2022-12-01T12:00:00Z,0,3.4687474,135.07292,0.11148296
2022-12-01T12:00:00Z,0,3.4687474,135.28127,0.101385966
2022-12-01T12:00:00Z,0,3.4687474,135.48961,0.09185738
2022-12-01T12:00:00Z,0,3.4687474,135.69792,0.09582848
2022-12-01T12:00:00Z,0,3.4687474,135.90627,0.0966854
2022-12-01T12:00:00Z,0,3.4687474,136.11461,0.0925597
2022-12-01T12:00:00Z,0,3.4687474,136.32292,0.09268542
2022-12-01T12:00:00Z,0,3.4687474,136.53127,0.09055822
2022-12-01T12:00:00Z,0,3.4687474,136.73961,0.08624793
2022-12-01T12:00:00Z,0,3.4687474,136.94792,0.09109107
2022-12-01T12:00:00Z,0,3.4687474,137.15627,0.08876078
2022-12-01T12:00:00Z,0,3.4687474,137.36461,0.08674211
2022-12-01T12:00:00Z,0,3.4687474,137.57292,0.0822054
2022-12-01T12:00:00Z,0,3.4687474,137.78127,0.08095641
2022-12-01T12:00:00Z,0,3.4687474,137.98961,0.07833491
2022-12-01T12:00:00Z,0,3.4687474,138.19792,0.08393065
2022-12-01T12:00:00Z,0,3.4687474,138.40627,0.080606885
2022-12-01T12:00:00Z,0,3.4687474,138.61461,0.0803499
2022-12-01T12:00:00Z,0,3.4687474,138.82292,0.08650208
2022-12-01T12:00:00Z,0,3.4687474,139.03127,0.08949582
2022-12-01T12:00:00Z,0,3.4687474,139.23961,0.092273355
2022-12-01T12:00:00Z,0,3.4687474,139.44792,0.08892233
2022-12-01T12:00:00Z,0,3.4687474,139.65627,0.0936801
2022-12-01T12:00:00Z,0,3.4687474,139.86461,0.091227345
2022-12-01T12:00:00Z,0,3.2604115,127.9896,0.10936742
2022-12-01T12:00:00Z,0,3.2604115,128.19792,0.14564343
2022-12-01T12:00:00Z,0,3.2604115,128.40627,0.1552887
2022-12-01T12:00:00Z,0,3.2604115,128.61461,0.17730497
2022-12-01T12:00:00Z,0,3.2604115,128.82292,0.1934972
2022-12-01T12:00:00Z,0,3.2604115,129.03127,0.17983833
2022-12-01T12:00:00Z,0,3.2604115,129.23961,0.17749986
2022-12-01T12:00:00Z,0,3.2604115,129.44792,0.16334969
