latitude,longitude,season,chlor_a,sss,analysed_sst,year_month
-0.4895884,130.48961,Musim Peralihan 1,0.40810430999999997,34.155761999999996,29.689999999999998,2024-05
-0.4895884,130.69792,Musim Peralihan 1,0.6407323,34.155761999999996,29.689999999999998,2024-05
-0.4895884,130.90627,Musim Peralihan 1,0.2994142733333333,34.0913635,30.186666666666667,2024-05
-0.4895884,131.11461,Musim Peralihan 1,0.3003920133333333,34.0913635,30.186666666666667,2024-05
-0.4895884,131.32292,Musim Peralihan 1,0.29281656,34.0913635,30.096666666666664,2024-05
-0.4895884,131.53127,Musim Peralihan 1,0.27561484666666664,34.0913635,30.096666666666664,2024-05
-0.4895884,131.73961,Musim Peralihan 1,0.3090165333333333,34.0913635,30.096666666666664,2024-05
-0.4895884,131.94792,Musim Peralihan 1,0.34979032000000004,32.755982,30.189999999999998,2024-05
-0.4895884,132.98961,Musim Peralihan 1,0.75482266,33.000499250000004,30.366666666666664,2024-05
-0.4895884,133.19792,Musim Peralihan 1,0.22436549333333333,33.407567,30.366666666666664,2024-05
-0.4895884,133.40627,Musim Peralihan 1,0.22199547333333336,32.208486666666666,30.026666666666667,2024-05
-0.4895884,133.61461,Musim Peralihan 1,0.24772589666666667,32.208486666666666,30.026666666666667,2024-05
-0.4895884,133.82292,Musim Peralihan 1,0.2226375833333333,32.980664,30.243333333333336,2024-05
-0.4895884,134.03127,Musim Peralihan 1,0.22867410333333335,33.141395375,30.243333333333336,2024-05
-0.4895884,134.23961,Musim Peralihan 1,0.23910780333333334,33.141395375,30.243333333333336,2024-05
-0.4895884,134.44792,Musim Peralihan 1,0.23389906000000002,33.581735625,30.396666666666665,2024-05
-0.4895884,134.65627,Musim Peralihan 1,0.2380187,33.31659316666667,30.396666666666665,2024-05
-0.4895884,134.86461,Musim Peralihan 1,0.24370156666666665,33.990112,30.276666666666667,2024-05
-0.4895884,135.07292,Musim Peralihan 1,0.24867809666666665,33.990112,30.276666666666667,2024-05
-0.4895884,135.28127,Musim Peralihan 1,0.24298962,35.982033,30.276666666666667,2024-05
-0.4895884,135.48961,Musim Peralihan 1,0.23295072333333333,35.982033,30.37,2024-05
-0.4895884,135.69792,Musim Peralihan 1,0.19809205,35.982033,30.37,2024-05
-0.4895884,135.90627,Musim Peralihan 1,0.18892226666666667,33.72527575,30.236666666666668,2024-05
-0.4895884,136.11461,Musim Peralihan 1,0.17605719333333333,33.32059225,30.236666666666668,2024-05
-0.4895884,136.32292,Musim Peralihan 1,0.15710325666666666,34.099832625,30.330000000000002,2024-05
-0.4895884,136.53127,Musim Peralihan 1,0.16837596666666665,34.5073055,30.330000000000002,2024-05
-0.4895884,136.73961,Musim Peralihan 1,0.16310267666666667,34.5073055,30.330000000000002,2024-05
-0.4895884,136.94792,Musim Peralihan 1,0.17417400166666666,34.045327,30.36,2024-05
-0.4895884,137.15627,Musim Peralihan 1,0.1846981166666667,33.997775714285716,30.36,2024-05
-0.4895884,137.36461,Musim Peralihan 1,0.19858615333333332,33.448972499999996,30.353333333333335,2024-05
-0.4895884,137.57292,Musim Peralihan 1,0.22179031333333332,33.679196,30.353333333333335,2024-05
-0.4895884,137.78127,Musim Peralihan 1,0.2114068033333333,33.540153777777775,30.353333333333335,2024-05
-0.4895884,137.98961,Musim Peralihan 1,0.18067227,33.540153777777775,30.353333333333335,2024-05
-0.4895884,138.19792,Musim Peralihan 1,0.16311438,33.3006947,30.353333333333335,2024-05
-0.4895884,138.40627,Musim Peralihan 1,0.1450666183333333,33.91328671428572,30.333333333333332,2024-05
-0.4895884,138.61461,Musim Peralihan 1,0.15832704,33.868505625,30.333333333333332,2024-05
-0.4895884,138.82292,Musim Peralihan 1,0.16784380333333335,33.39212475,30.310000000000002,2024-05
-0.4895884,139.03127,Musim Peralihan 1,0.16740347666666666,33.31415277777778,30.310000000000002,2024-05
-0.4895884,139.23961,Musim Peralihan 1,0.17709085333333333,33.31415277777778,30.310000000000002,2024-05
-0.4895884,139.44792,Musim Peralihan 1,0.18476362000000002,32.936929,30.26,2024-05
-0.4895884,139.65627,Musim Peralihan 1,0.18536808333333332,32.58810916666667,30.26,2024-05
-0.4895884,139.86461,Musim Peralihan 1,0.1846356,33.26967025,30.30666666666667,2024-05
-0.28125253,127.9896,Musim Peralihan 1,3.0823368,33.647564,30.123333333333335,2024-05
-0.28125253,128.19792,Musim Peralihan 1,0.21268571333333333,33.647564,30.123333333333335,2024-05
-0.28125253,128.40627,Musim Peralihan 1,0.18580362333333333,34.123318,30.243333333333336,2024-05
-0.28125253,128.61461,Musim Peralihan 1,0.19146334333333334,34.123318,30.243333333333336,2024-05
-0.28125253,128.82292,Musim Peralihan 1,0.21895071999999996,33.03320175,29.98,2024-05
-0.28125253,129.03127,Musim Peralihan 1,0.22790611666666663,32.949820599999995,29.98,2024-05
-0.28125253,129.23961,Musim Peralihan 1,0.2361473133333333,32.949820599999995,29.98,2024-05
-0.28125253,129.44792,Musim Peralihan 1,0.22644184333333336,32.949820599999995,29.916666666666668,2024-05
-0.28125253,129.65627,Musim Peralihan 1,0.28094876333333335,33.079665,29.916666666666668,2024-05
-0.28125253,129.86461,Musim Peralihan 1,0.30826417333333334,33.079665,29.80333333333333,2024-05
-0.28125253,130.07292,Musim Peralihan 1,0.3729742333333333,33.079665,29.80333333333333,2024-05
-0.28125253,130.28127,Musim Peralihan 1,0.3508796533333333,34.155761999999996,29.80333333333333,2024-05
-0.28125253,130.48961,Musim Peralihan 1,0.32618165666666665,34.155761999999996,29.689999999999998,2024-05
-0.28125253,130.90627,Musim Peralihan 1,2.2269437333333335,34.155761999999996,30.186666666666667,2024-05
-0.28125253,131.32292,Musim Peralihan 1,0.4595633333333333,34.0913635,30.236666666666668,2024-05
-0.28125253,131.53127,Musim Peralihan 1,0.3036250133333333,34.0913635,30.236666666666668,2024-05
-0.28125253,131.73961,Musim Peralihan 1,0.29881142,34.0913635,30.236666666666668,2024-05
-0.28125253,131.94792,Musim Peralihan 1,0.3265865833333333,32.755982,30.189999999999998,2024-05
-0.28125253,132.15627,Musim Peralihan 1,0.38743989999999995,32.755982,30.189999999999998,2024-05
-0.28125253,132.36461,Musim Peralihan 1,0.46358794,34.0914186,30.30333333333333,2024-05
-0.28125253,132.57292,Musim Peralihan 1,0.27887453333333334,33.000499250000004,30.30333333333333,2024-05
-0.28125253,132.78127,Musim Peralihan 1,0.21188532666666668,33.000499250000004,30.366666666666664,2024-05
-0.28125253,132.98961,Musim Peralihan 1,0.21086110000000002,33.000499250000004,30.366666666666664,2024-05
-0.28125253,133.19792,Musim Peralihan 1,0.22244217666666666,33.407567,30.366666666666664,2024-05
-0.28125253,133.40627,Musim Peralihan 1,0.22722243666666667,33.000271500000004,30.41,2024-05
-0.28125253,133.61461,Musim Peralihan 1,0.22936460333333333,32.208486666666666,30.41,2024-05
-0.28125253,133.82292,Musim Peralihan 1,0.23129584666666667,32.980664,30.423333333333336,2024-05
-0.28125253,134.03127,Musim Peralihan 1,0.22852218666666668,33.141395375,30.423333333333336,2024-05
-0.28125253,134.23961,Musim Peralihan 1,0.20392682999999998,33.141395375,30.423333333333336,2024-05
-0.28125253,134.44792,Musim Peralihan 1,0.19525081,33.581735625,30.5,2024-05
-0.28125253,134.65627,Musim Peralihan 1,0.21739895333333334,33.31659316666667,30.5,2024-05
-0.28125253,134.86461,Musim Peralihan 1,0.19050836666666668,33.990112,30.413333333333338,2024-05
-0.28125253,135.07292,Musim Peralihan 1,0.17498930999999998,33.990112,30.413333333333338,2024-05
-0.28125253,135.28127,Musim Peralihan 1,0.18073888999999999,35.982033,30.37,2024-05
-0.28125253,135.48961,Musim Peralihan 1,0.19968852666666667,35.982033,30.37,2024-05
-0.28125253,135.69792,Musim Peralihan 1,0.16095214666666666,35.982033,30.37,2024-05
-0.28125253,135.90627,Musim Peralihan 1,0.18287966,33.72527575,30.426666666666666,2024-05
-0.28125253,136.11461,Musim Peralihan 1,0.15791752,33.32059225,30.426666666666666,2024-05
-0.28125253,136.32292,Musim Peralihan 1,0.12368130866666667,34.099832625,30.376666666666665,2024-05
-0.28125253,136.53127,Musim Peralihan 1,0.12332807666666668,34.5073055,30.376666666666665,2024-05
-0.28125253,136.73961,Musim Peralihan 1,0.17499622666666667,34.5073055,30.376666666666665,2024-05
-0.28125253,136.94792,Musim Peralihan 1,0.14444343666666667,34.045327,30.413333333333338,2024-05
-0.28125253,137.15627,Musim Peralihan 1,0.14181390333333332,33.997775714285716,30.413333333333338,2024-05
-0.28125253,137.36461,Musim Peralihan 1,0.145597852,33.448972499999996,30.28333333333333,2024-05
-0.28125253,137.57292,Musim Peralihan 1,0.12361598133333333,33.679196,30.28333333333333,2024-05
-0.28125253,137.78127,Musim Peralihan 1,0.13566293199999999,33.540153777777775,30.263333333333332,2024-05
-0.28125253,137.98961,Musim Peralihan 1,0.147583575,33.540153777777775,30.263333333333332,2024-05
-0.28125253,138.19792,Musim Peralihan 1,0.15848979666666665,33.3006947,30.263333333333332,2024-05
-0.28125253,138.40627,Musim Peralihan 1,0.16101225466666666,33.91328671428572,30.276666666666667,2024-05
-0.28125253,138.61461,Musim Peralihan 1,0.15565349666666667,33.868505625,30.276666666666667,2024-05
-0.28125253,138.82292,Musim Peralihan 1,0.154070228,33.39212475,30.3,2024-05
-0.28125253,139.03127,Musim Peralihan 1,0.1597115166666667,33.31415277777778,30.3,2024-05
-0.28125253,139.23961,Musim Peralihan 1,0.18048443133333336,33.31415277777778,30.3,2024-05
-0.28125253,139.44792,Musim Peralihan 1,0.17772585,32.936929,30.28333333333333,2024-05
-0.28125253,139.65627,Musim Peralihan 1,0.1802759766666667,32.58810916666667,30.28333333333333,2024-05
-0.28125253,139.86461,Musim Peralihan 1,0.18241427666666668,33.26967025,30.343333333333334,2024-05
-0.072916664,127.9896,Musim Peralihan 1,0.43213742333333327,33.647564,30.123333333333335,2024-05
-0.072916664,128.19792,Musim Peralihan 1,0.19799207,33.647564,30.123333333333335,2024-05
-0.072916664,128.40627,Musim Peralihan 1,0.1924118366666667,33.647564,30.243333333333336,2024-05
-0.072916664,128.61461,Musim Peralihan 1,0.20422125000000002,34.123318,30.243333333333336,2024-05
-0.072916664,128.82292,Musim Peralihan 1,0.24409909,32.40055925,29.98,2024-05
-0.072916664,129.03127,Musim Peralihan 1,0.2302564433333333,32.40055925,29.98,2024-05
-0.072916664,129.23961,Musim Peralihan 1,0.23245387333333334,32.949820599999995,29.98,2024-05
-0.072916664,129.44792,Musim Peralihan 1,0.37008876,32.949820599999995,29.916666666666668,2024-05
-0.072916664,129.65627,Musim Peralihan 1,0.30443212,33.17058566666667,29.916666666666668,2024-05
-0.072916664,129.86461,Musim Peralihan 1,0.3578859266666667,33.17058566666667,29.80333333333333,2024-05
-0.072916664,130.07292,Musim Peralihan 1,0.57098565,33.6577082,29.80333333333333,2024-05
-0.072916664,130.28127,Musim Peralihan 1,0.4335723533333333,34.155761999999996,29.80333333333333,2024-05
-0.072916664,130.48961,Musim Peralihan 1,0.6993469766666666,34.155761999999996,30.21666666666667,2024-05
-0.072916664,130.69792,Musim Peralihan 1,9.162039153333334,34.155761999999996,30.21666666666667,2024-05
-0.072916664,131.11461,Musim Peralihan 1,1.2836008666666667,34.0913635,30.363333333333333,2024-05
-0.072916664,131.32292,Musim Peralihan 1,0.26278742666666666,34.0913635,30.236666666666668,2024-05
-0.072916664,131.53127,Musim Peralihan 1,0.2599745766666666,34.0913635,30.236666666666668,2024-05
-0.072916664,131.73961,Musim Peralihan 1,0.26987627333333336,34.0913635,30.236666666666668,2024-05
-0.072916664,131.94792,Musim Peralihan 1,0.29949221,32.755982,30.189999999999998,2024-05
-0.072916664,132.15627,Musim Peralihan 1,0.26941202000000003,34.047333333333334,30.189999999999998,2024-05
-0.072916664,132.36461,Musim Peralihan 1,0.2554158066666667,34.0914186,30.30333333333333,2024-05
-0.072916664,132.57292,Musim Peralihan 1,0.27000995666666666,33.576260500000004,30.30333333333333,2024-05
-0.072916664,132.78127,Musim Peralihan 1,0.26910145333333335,33.000499250000004,30.366666666666664,2024-05
-0.072916664,132.98961,Musim Peralihan 1,0.24582441,33.000499250000004,30.366666666666664,2024-05
-0.072916664,133.19792,Musim Peralihan 1,0.21578683333333334,33.407567,30.366666666666664,2024-05
-0.072916664,133.40627,Musim Peralihan 1,0.20701728,33.000271500000004,30.41,2024-05
-0.072916664,133.61461,Musim Peralihan 1,0.18989847333333332,33.36488375,30.41,2024-05
-0.072916664,133.82292,Musim Peralihan 1,0.16677769666666667,33.919614625,30.423333333333336,2024-05
-0.072916664,134.03127,Musim Peralihan 1,0.15582460666666667,33.98359885714286,30.423333333333336,2024-05
-0.072916664,134.23961,Musim Peralihan 1,0.15558844666666669,33.98359885714286,30.423333333333336,2024-05
-0.072916664,134.44792,Musim Peralihan 1,0.15773025666666665,33.66225285714285,30.5,2024-05
-0.072916664,134.65627,Musim Peralihan 1,0.17562805333333334,34.127456625,30.5,2024-05
-0.072916664,134.86461,Musim Peralihan 1,0.21153404,34.183321142857146,30.413333333333338,2024-05
-0.072916664,135.07292,Musim Peralihan 1,0.13844376,34.00600655555556,30.413333333333338,2024-05
-0.072916664,135.28127,Musim Peralihan 1,0.13199841999999998,33.8501088,30.37,2024-05
-0.072916664,135.48961,Musim Peralihan 1,0.14371241333333332,34.01259816666667,30.37,2024-05
-0.072916664,135.69792,Musim Peralihan 1,0.13509236,34.01259816666667,30.37,2024-05
-0.072916664,135.90627,Musim Peralihan 1,0.12245976666666665,34.0937715,30.426666666666666,2024-05
-0.072916664,136.11461,Musim Peralihan 1,0.12158317166666666,34.078245875,30.426666666666666,2024-05
-0.072916664,136.32292,Musim Peralihan 1,0.14523990666666667,33.98162285714286,30.376666666666665,2024-05
-0.072916664,136.53127,Musim Peralihan 1,0.15035855333333334,34.022998,30.376666666666665,2024-05
-0.072916664,136.73961,Musim Peralihan 1,0.125544508,34.022998,30.376666666666665,2024-05
-0.072916664,136.94792,Musim Peralihan 1,0.1231026,33.75287757142858,30.413333333333338,2024-05
-0.072916664,137.15627,Musim Peralihan 1,0.1122436,33.035823625,30.413333333333338,2024-05
-0.072916664,137.36461,Musim Peralihan 1,0.131537675,33.27319444444444,30.28333333333333,2024-05
-0.072916664,137.57292,Musim Peralihan 1,0.13119349,33.7483042,30.28333333333333,2024-05
-0.072916664,137.78127,Musim Peralihan 1,0.13509169666666665,33.82349677777778,30.263333333333332,2024-05
-0.072916664,137.98961,Musim Peralihan 1,0.13645040133333333,33.82349677777778,30.263333333333332,2024-05
-0.072916664,138.19792,Musim Peralihan 1,0.145309722,33.18318888888889,30.263333333333332,2024-05
-0.072916664,138.40627,Musim Peralihan 1,0.13171286333333335,33.4688207,30.276666666666667,2024-05
-0.072916664,138.61461,Musim Peralihan 1,0.14206461666666667,33.605168444444445,30.276666666666667,2024-05
-0.072916664,138.82292,Musim Peralihan 1,0.13986446333333333,33.34097455555556,30.3,2024-05
-0.072916664,139.03127,Musim Peralihan 1,0.14263679333333334,33.34227811111111,30.3,2024-05
-0.072916664,139.23961,Musim Peralihan 1,0.16457123,33.34227811111111,30.3,2024-05
-0.072916664,139.44792,Musim Peralihan 1,0.16993911666666664,32.862707375,30.28333333333333,2024-05
-0.072916664,139.65627,Musim Peralihan 1,0.16353529133333333,32.991334571428574,30.28333333333333,2024-05
-0.072916664,139.86461,Musim Peralihan 1,0.16226404000000003,33.63052255555556,30.343333333333334,2024-05
0.13541158,127.9896,Musim Peralihan 1,0.26945557000000003,33.647564,30.133333333333336,2024-05
0.13541158,128.19792,Musim Peralihan 1,0.20333625,33.647564,30.133333333333336,2024-05
0.13541158,128.40627,Musim Peralihan 1,0.2037228133333333,33.647564,30.16,2024-05
0.13541158,128.61461,Musim Peralihan 1,0.20011313333333333,33.647564,30.16,2024-05
0.13541158,128.82292,Musim Peralihan 1,0.23604556,32.40055925,30.209999999999997,2024-05
0.13541158,129.03127,Musim Peralihan 1,0.27165522000000003,32.40055925,30.209999999999997,2024-05
0.13541158,129.23961,Musim Peralihan 1,0.25558292,33.17058566666667,30.209999999999997,2024-05
0.13541158,129.44792,Musim Peralihan 1,0.27942064666666666,33.17058566666667,29.986666666666668,2024-05
0.13541158,129.65627,Musim Peralihan 1,0.30139588666666667,33.17058566666667,29.986666666666668,2024-05
0.13541158,129.86461,Musim Peralihan 1,0.32228284,33.33643875,30.006666666666664,2024-05
0.13541158,130.07292,Musim Peralihan 1,0.33242321999999996,33.6577082,30.006666666666664,2024-05
0.13541158,130.28127,Musim Peralihan 1,0.3416239033333333,34.155761999999996,30.21666666666667,2024-05
0.13541158,130.48961,Musim Peralihan 1,0.37789356999999996,34.155761999999996,30.21666666666667,2024-05
0.13541158,130.69792,Musim Peralihan 1,0.29567044,34.155761999999996,30.21666666666667,2024-05
0.13541158,130.90627,Musim Peralihan 1,0.2528855033333333,34.155761999999996,30.363333333333333,2024-05
0.13541158,131.11461,Musim Peralihan 1,0.27165178333333334,33.586257599999996,30.363333333333333,2024-05
0.13541158,131.32292,Musim Peralihan 1,0.2666868866666667,33.586257599999996,30.430000000000003,2024-05
0.13541158,131.53127,Musim Peralihan 1,0.24969781666666666,33.586257599999996,30.430000000000003,2024-05
0.13541158,131.73961,Musim Peralihan 1,0.23765242,33.586257599999996,30.430000000000003,2024-05
0.13541158,131.94792,Musim Peralihan 1,0.23665023,33.512526333333334,30.459999999999997,2024-05
0.13541158,132.15627,Musim Peralihan 1,0.2697060233333333,34.047333333333334,30.459999999999997,2024-05
0.13541158,132.36461,Musim Peralihan 1,0.26015247333333336,34.0914186,30.586666666666662,2024-05
0.13541158,132.57292,Musim Peralihan 1,0.24089926333333334,33.576260500000004,30.586666666666662,2024-05
0.13541158,132.78127,Musim Peralihan 1,0.21544798133333334,33.540290750000004,30.560000000000002,2024-05
0.13541158,132.98961,Musim Peralihan 1,0.2213320166666667,33.540290750000004,30.560000000000002,2024-05
0.13541158,133.19792,Musim Peralihan 1,0.1712974966666667,34.140379,30.560000000000002,2024-05
0.13541158,133.40627,Musim Peralihan 1,0.17147998166666667,34.402620444444445,30.50333333333333,2024-05
0.13541158,133.61461,Musim Peralihan 1,0.152340915,34.218336125,30.50333333333333,2024-05
0.13541158,133.82292,Musim Peralihan 1,0.12872068333333334,34.23251925,30.593333333333334,2024-05
0.13541158,134.03127,Musim Peralihan 1,0.13176540533333334,34.060156875000004,30.593333333333334,2024-05
0.13541158,134.23961,Musim Peralihan 1,0.14962050833333332,34.060156875000004,30.593333333333334,2024-05
0.13541158,134.44792,Musim Peralihan 1,0.13791700333333332,34.07519028571429,30.536666666666665,2024-05
0.13541158,134.65627,Musim Peralihan 1,0.162495108,34.18705257142857,30.536666666666665,2024-05
0.13541158,134.86461,Musim Peralihan 1,0.11822437466666667,33.76045875,30.576666666666668,2024-05
0.13541158,135.07292,Musim Peralihan 1,0.11475835166666666,34.00600655555556,30.576666666666668,2024-05
0.13541158,135.28127,Musim Peralihan 1,0.10470583866666668,33.8501088,30.486666666666668,2024-05
0.13541158,135.48961,Musim Peralihan 1,0.12278024333333333,33.8501088,30.486666666666668,2024-05
0.13541158,135.69792,Musim Peralihan 1,0.13500587333333333,34.3858485,30.486666666666668,2024-05
0.13541158,135.90627,Musim Peralihan 1,0.10878145166666668,34.34075175,30.349999999999998,2024-05
0.13541158,136.11461,Musim Peralihan 1,0.10214800666666668,34.642263,30.349999999999998,2024-05
0.13541158,136.32292,Musim Peralihan 1,0.10877001066666665,34.172205375,30.373333333333335,2024-05
0.13541158,136.53127,Musim Peralihan 1,0.11137111999999999,33.988661,30.373333333333335,2024-05
0.13541158,136.73961,Musim Peralihan 1,0.102961594,33.988661,30.373333333333335,2024-05
0.13541158,136.94792,Musim Peralihan 1,0.11522661333333332,33.728805,30.36,2024-05
0.13541158,137.15627,Musim Peralihan 1,0.12294382999999999,32.61235571428572,30.36,2024-05
0.13541158,137.36461,Musim Peralihan 1,0.110049018,32.829129,30.343333333333334,2024-05
0.13541158,137.57292,Musim Peralihan 1,0.11962568333333334,33.111841299999995,30.343333333333334,2024-05
0.13541158,137.78127,Musim Peralihan 1,0.13173596533333334,33.40544,30.31,2024-05
0.13541158,137.98961,Musim Peralihan 1,0.13191118,33.40544,30.31,2024-05
0.13541158,138.19792,Musim Peralihan 1,0.13785534666666668,33.21522788888889,30.31,2024-05
0.13541158,138.40627,Musim Peralihan 1,0.133288215,33.06293933333333,30.316666666666666,2024-05
0.13541158,138.61461,Musim Peralihan 1,0.14180716866666665,33.681077,30.316666666666666,2024-05
0.13541158,138.82292,Musim Peralihan 1,0.14423459000000002,33.55923833333333,30.376666666666665,2024-05
0.13541158,139.03127,Musim Peralihan 1,0.14900115133333333,33.73938788888889,30.376666666666665,2024-05
0.13541158,139.23961,Musim Peralihan 1,0.14020124,33.73938788888889,30.376666666666665,2024-05
0.13541158,139.44792,Musim Peralihan 1,0.14752614666666666,33.32285288888889,30.326666666666668,2024-05
0.13541158,139.65627,Musim Peralihan 1,0.161254258,33.35351542857143,30.326666666666668,2024-05
0.13541158,139.86461,Musim Peralihan 1,0.16066238166666666,33.655089375,30.41333333333333,2024-05
0.34374747,127.9896,Musim Peralihan 1,0.27538226,33.647564,30.133333333333336,2024-05
0.34374747,128.19792,Musim Peralihan 1,0.24583414666666667,33.647564,30.133333333333336,2024-05
0.34374747,128.40627,Musim Peralihan 1,0.24498881333333333,33.647564,30.16,2024-05
0.34374747,128.82292,Musim Peralihan 1,0.31449492333333334,32.40055925,30.209999999999997,2024-05
0.34374747,129.03127,Musim Peralihan 1,0.29722730666666664,33.17058566666667,30.209999999999997,2024-05
0.34374747,129.23961,Musim Peralihan 1,0.30493515,33.17058566666667,30.209999999999997,2024-05
0.34374747,129.44792,Musim Peralihan 1,0.25340358333333335,33.17058566666667,29.986666666666668,2024-05
0.34374747,129.65627,Musim Peralihan 1,0.2932857833333333,33.97121,29.986666666666668,2024-05
0.34374747,129.86461,Musim Peralihan 1,0.34800729999999996,33.33643875,30.006666666666664,2024-05
0.34374747,130.07292,Musim Peralihan 1,0.29179297666666665,33.6577082,30.006666666666664,2024-05
0.34374747,130.28127,Musim Peralihan 1,0.2778563866666667,34.284528,30.21666666666667,2024-05
0.34374747,130.48961,Musim Peralihan 1,0.2510397233333333,34.155761999999996,30.21666666666667,2024-05
0.34374747,130.69792,Musim Peralihan 1,0.23184009333333333,34.155761999999996,30.21666666666667,2024-05
0.34374747,130.90627,Musim Peralihan 1,0.2647496466666666,34.155761999999996,30.363333333333333,2024-05
0.34374747,131.11461,Musim Peralihan 1,0.26816834666666667,33.60140525,30.363333333333333,2024-05
0.34374747,131.32292,Musim Peralihan 1,0.23850417999999998,33.60140525,30.430000000000003,2024-05
0.34374747,131.53127,Musim Peralihan 1,0.23707211666666664,33.2285286,30.430000000000003,2024-05
0.34374747,131.73961,Musim Peralihan 1,0.23078911333333332,33.2285286,30.430000000000003,2024-05
0.34374747,131.94792,Musim Peralihan 1,0.22294495333333333,33.18155466666666,30.459999999999997,2024-05
0.34374747,132.15627,Musim Peralihan 1,0.2279339,34.19889033333333,30.459999999999997,2024-05
0.34374747,132.36461,Musim Peralihan 1,0.23267881666666668,34.10282966666667,30.586666666666662,2024-05
0.34374747,132.57292,Musim Peralihan 1,0.19733477333333335,34.262462125,30.586666666666662,2024-05
0.34374747,132.78127,Musim Peralihan 1,0.18431943666666664,33.844829,30.560000000000002,2024-05
0.34374747,132.98961,Musim Peralihan 1,0.163543195,33.844829,30.560000000000002,2024-05
0.34374747,133.19792,Musim Peralihan 1,0.14553764,34.18426342857143,30.560000000000002,2024-05
0.34374747,133.40627,Musim Peralihan 1,0.12887866,34.216868285714284,30.50333333333333,2024-05
0.34374747,133.61461,Musim Peralihan 1,0.13123332666666668,34.112566375,30.50333333333333,2024-05
0.34374747,133.82292,Musim Peralihan 1,0.10693094466666668,34.01639,30.593333333333334,2024-05
0.34374747,134.03127,Musim Peralihan 1,0.12217470000000001,33.961587375,30.593333333333334,2024-05
0.34374747,134.23961,Musim Peralihan 1,0.12213304333333334,33.961587375,30.593333333333334,2024-05
0.34374747,134.44792,Musim Peralihan 1,0.128834708,33.8155226,30.536666666666665,2024-05
0.34374747,134.65627,Musim Peralihan 1,0.12006423666666666,34.69731085714286,30.536666666666665,2024-05
0.34374747,134.86461,Musim Peralihan 1,0.12698911266666665,34.31850871428571,30.576666666666668,2024-05
0.34374747,135.07292,Musim Peralihan 1,0.10581810666666668,33.79426775,30.576666666666668,2024-05
0.34374747,135.28127,Musim Peralihan 1,0.10393019833333333,33.591834125,30.486666666666668,2024-05
0.34374747,135.48961,Musim Peralihan 1,0.09720944,33.591834125,30.486666666666668,2024-05
0.34374747,135.69792,Musim Peralihan 1,0.12586121,34.0626372,30.486666666666668,2024-05
0.34374747,135.90627,Musim Peralihan 1,0.09519082833333332,33.983025624999996,30.349999999999998,2024-05
0.34374747,136.11461,Musim Peralihan 1,0.09704957533333332,33.9925005,30.349999999999998,2024-05
0.34374747,136.32292,Musim Peralihan 1,0.09431058666666668,33.918172,30.373333333333335,2024-05
0.34374747,136.53127,Musim Peralihan 1,0.10398310799999999,33.99017725,30.373333333333335,2024-05
0.34374747,136.73961,Musim Peralihan 1,0.10514986,33.99017725,30.373333333333335,2024-05
0.34374747,136.94792,Musim Peralihan 1,0.11462285066666666,33.87955933333333,30.36,2024-05
0.34374747,137.15627,Musim Peralihan 1,0.12051192,33.270627375,30.36,2024-05
0.34374747,137.36461,Musim Peralihan 1,0.12705797833333335,32.89548775,30.343333333333334,2024-05
0.34374747,137.57292,Musim Peralihan 1,0.11894434799999999,33.125700111111115,30.343333333333334,2024-05
0.34374747,137.78127,Musim Peralihan 1,0.129052278,33.20334033333333,30.31,2024-05
0.34374747,137.98961,Musim Peralihan 1,0.14016801166666668,33.20334033333333,30.31,2024-05
0.34374747,138.19792,Musim Peralihan 1,0.14743901,33.46627566666667,30.31,2024-05
0.34374747,138.40627,Musim Peralihan 1,0.13524333,33.26006588888889,30.316666666666666,2024-05
0.34374747,138.61461,Musim Peralihan 1,0.131365375,33.2037578,30.316666666666666,2024-05
0.34374747,138.82292,Musim Peralihan 1,0.14305178333333335,34.034746111111104,30.376666666666665,2024-05
0.34374747,139.03127,Musim Peralihan 1,0.14037163166666666,33.842366,30.376666666666665,2024-05
0.34374747,139.23961,Musim Peralihan 1,0.14994298533333333,33.842366,30.376666666666665,2024-05
0.34374747,139.44792,Musim Peralihan 1,0.13959155,33.508004375,30.326666666666668,2024-05
0.34374747,139.65627,Musim Peralihan 1,0.12902085,33.597794428571426,30.326666666666668,2024-05
0.34374747,139.86461,Musim Peralihan 1,0.14449742333333335,33.70177125,30.41333333333333,2024-05
0.5520833,128.61461,Musim Peralihan 1,4.0255515,33.647564,30.296666666666667,2024-05
0.5520833,128.82292,Musim Peralihan 1,0.29867788,33.17058566666667,30.266666666666666,2024-05
0.5520833,129.03127,Musim Peralihan 1,0.3050839766666667,33.17058566666667,30.266666666666666,2024-05
0.5520833,129.23961,Musim Peralihan 1,0.29806267,33.17058566666667,30.266666666666666,2024-05
0.5520833,129.44792,Musim Peralihan 1,0.27758879,33.97121,30.063333333333333,2024-05
0.5520833,129.65627,Musim Peralihan 1,0.31392977333333333,33.97121,30.063333333333333,2024-05
0.5520833,129.86461,Musim Peralihan 1,0.3296602766666667,33.33643875,30.096666666666664,2024-05
0.5520833,130.07292,Musim Peralihan 1,0.29927953333333335,33.6577082,30.096666666666664,2024-05
0.5520833,130.28127,Musim Peralihan 1,0.27702384,34.284528,30.213333333333335,2024-05
0.5520833,130.48961,Musim Peralihan 1,0.27575426666666664,34.284528,30.213333333333335,2024-05
